City	Edition	Sport	Discipline	Athlete	NOC	Gender	Event	Event_gender	Medal
Los Angeles	1932	Wrestling	Wrestling Gre-R	KURLAND, Abraham	DEN	Men	61 - 66kg (lightweight)	M	Silver
Los Angeles	1932	Wrestling	Wrestling Gre-R	GALLEGATI, Ercole	ITA	Men	66 - 72kg (welterweight)	M	Bronze
Los Angeles	1932	Wrestling	Wrestling Gre-R	JOHANSSON, Ivar	SWE	Men	66 - 72kg (welterweight)	M	Gold
Los Angeles	1932	Wrestling	Wrestling Gre-R	KAJANDER, Väinö	FIN	Men	66 - 72kg (welterweight)	M	Silver
Los Angeles	1932	Wrestling	Wrestling Gre-R	CADIER, Axel	SWE	Men	72 - 79kg (middleweight)	M	Bronze
Los Angeles	1932	Wrestling	Wrestling Gre-R	KOKKINEN, Väinö Anselmi	FIN	Men	72 - 79kg (middleweight)	M	Gold
Los Angeles	1932	Wrestling	Wrestling Gre-R	FÖLDEÁK, Jean	GER	Men	72 - 79kg (middleweight)	M	Silver
Los Angeles	1932	Wrestling	Wrestling Gre-R	GRUPPIONI, Mario	ITA	Men	79 - 87kg (light-heavyweight)	M	Bronze
Los Angeles	1932	Wrestling	Wrestling Gre-R	SVENSSON, Rudolf	SWE	Men	79 - 87kg (light-heavyweight)	M	Gold
Los Angeles	1932	Wrestling	Wrestling Gre-R	PELLINEN, Onni	FIN	Men	79 - 87kg (light-heavyweight)	M	Silver
Berlin	1936	Aquatics	Diving	STORK, Hermann	GER	Men	10m platform	M	Bronze
Berlin	1936	Aquatics	Diving	WAYNE, Marshall	USA	Men	10m platform	M	Gold
Berlin	1936	Aquatics	Diving	ROOT, Elbert Alonzo	USA	Men	10m platform	M	Silver
Berlin	1936	Aquatics	Diving	KÖHLER, Käthe	GER	Women	10m platform	W	Bronze
Berlin	1936	Aquatics	Diving	POYNTON-HILL, Dorothy	USA	Women	10m platform	W	Gold
Berlin	1936	Aquatics	Diving	DUNN PLOESSEL, Velma Clancy	USA	Women	10m platform	W	Silver
Berlin	1936	Aquatics	Diving	GREENE, Alan	USA	Men	3m springboard	M	Bronze
Berlin	1936	Aquatics	Diving	DEGENER, Richard Kempster	USA	Men	3m springboard	M	Gold
Berlin	1936	Aquatics	Diving	WAYNE, Marshall	USA	Men	3m springboard	M	Silver
Berlin	1936	Aquatics	Diving	POYNTON-HILL, Dorothy	USA	Women	3m springboard	W	Bronze
Berlin	1936	Aquatics	Diving	GESTRING, Marjorie	USA	Women	3m springboard	W	Gold
Berlin	1936	Aquatics	Diving	RAWLS, Katherine Louise	USA	Women	3m springboard	W	Silver
Berlin	1936	Aquatics	Swimming	KIYOKAWA, Masaji	JPN	Men	100m backstroke	M	Bronze
Berlin	1936	Aquatics	Swimming	KIEFER, Adolph Gustav	USA	Men	100m backstroke	M	Gold
Berlin	1936	Aquatics	Swimming	VAN DE WEGHE, Albert	USA	Men	100m backstroke	M	Silver
Berlin	1936	Aquatics	Swimming	BRIDGES, Alice W.	USA	Women	100m backstroke	W	Bronze
Berlin	1936	Aquatics	Swimming	SENFF, Dina Willemina Jacoba	NED	Women	100m backstroke	W	Gold
Berlin	1936	Aquatics	Swimming	MASTENBROEK, Hendrika	NED	Women	100m backstroke	W	Silver
Berlin	1936	Aquatics	Swimming	ARAI, Shigeo	JPN	Men	100m freestyle	M	Bronze
Berlin	1936	Aquatics	Swimming	CSIK, Ferenc	HUN	Men	100m freestyle	M	Gold
Berlin	1936	Aquatics	Swimming	YUSA, Masanori	JPN	Men	100m freestyle	M	Silver
Berlin	1936	Aquatics	Swimming	ARENDT-JACOBS, Gisela	GER	Women	100m freestyle	W	Bronze
Berlin	1936	Aquatics	Swimming	MASTENBROEK, Hendrika	NED	Women	100m freestyle	W	Gold
Berlin	1936	Aquatics	Swimming	CAMPBELL, Jeanette Morven	ARG	Women	100m freestyle	W	Silver
Berlin	1936	Aquatics	Swimming	UTO, Shunpei	JPN	Men	1500m freestyle	M	Bronze
Berlin	1936	Aquatics	Swimming	TERADA, Noboru	JPN	Men	1500m freestyle	M	Gold
Berlin	1936	Aquatics	Swimming	MEDICA, Jack C.	USA	Men	1500m freestyle	M	Silver
Berlin	1936	Aquatics	Swimming	KOIKE, Reizo	JPN	Men	200m breaststroke	M	Bronze
Berlin	1936	Aquatics	Swimming	HAMURO, Tetsuo	JPN	Men	200m breaststroke	M	Gold
Berlin	1936	Aquatics	Swimming	SIETAS, Erwin	GER	Men	200m breaststroke	M	Silver
Berlin	1936	Aquatics	Swimming	SÖRENSEN, Inge	DEN	Women	200m breaststroke	W	Bronze
Berlin	1936	Aquatics	Swimming	MAEHATA, Hideko	JPN	Women	200m breaststroke	W	Gold
Berlin	1936	Aquatics	Swimming	GENENGER, Martha	GER	Women	200m breaststroke	W	Silver
Berlin	1936	Aquatics	Swimming	MAKINO, Shozo	JPN	Men	400m freestyle	M	Bronze
Berlin	1936	Aquatics	Swimming	MEDICA, Jack C.	USA	Men	400m freestyle	M	Gold
Berlin	1936	Aquatics	Swimming	UTO, Shunpei	JPN	Men	400m freestyle	M	Silver
Berlin	1936	Aquatics	Swimming	KIGHT-WINGARD, Lenore	USA	Women	400m freestyle	W	Bronze
Berlin	1936	Aquatics	Swimming	MASTENBROEK, Hendrika	NED	Women	400m freestyle	W	Gold
Berlin	1936	Aquatics	Swimming	HVEGER, Ragnild Tove	DEN	Women	400m freestyle	W	Silver
Berlin	1936	Aquatics	Swimming	FREEMAN, Mavis Anne	USA	Women	4x100m freestyle relay	W	Bronze
Berlin	1936	Aquatics	Swimming	LAPP, Bernice Ruth	USA	Women	4x100m freestyle relay	W	Bronze
Berlin	1936	Aquatics	Swimming	MCKEAN, Mary Olive	USA	Women	4x100m freestyle relay	W	Bronze
Berlin	1936	Aquatics	Swimming	RAWLS, Katherine Louise	USA	Women	4x100m freestyle relay	W	Bronze
Berlin	1936	Aquatics	Swimming	DEN OUDEN, Willemyntje (Willy)	NED	Women	4x100m freestyle relay	W	Gold
Berlin	1936	Aquatics	Swimming	MASTENBROEK, Hendrika	NED	Women	4x100m freestyle relay	W	Gold
Berlin	1936	Aquatics	Swimming	SELBACH, Johanna Katarina	NED	Women	4x100m freestyle relay	W	Gold
Berlin	1936	Aquatics	Swimming	WAGNER, Catharina (Tini) Willemina	NED	Women	4x100m freestyle relay	W	Gold
Berlin	1936	Aquatics	Swimming	ARENDT-JACOBS, Gisela	GER	Women	4x100m freestyle relay	W	Silver
Berlin	1936	Aquatics	Swimming	HALBSGUTH, Ruth	GER	Women	4x100m freestyle relay	W	Silver
Berlin	1936	Aquatics	Swimming	LOHMAR -HENZE, Maria Magdalene	GER	Women	4x100m freestyle relay	W	Silver
Berlin	1936	Aquatics	Swimming	SCHMITZ, Ingeborg	GER	Women	4x100m freestyle relay	W	Silver
Berlin	1936	Aquatics	Swimming	ABAY-NEMES, Oszkar	HUN	Men	4x200m freestyle relay	M	Bronze
Berlin	1936	Aquatics	Swimming	CSIK, Ferenc	HUN	Men	4x200m freestyle relay	M	Bronze
Berlin	1936	Aquatics	Swimming	GROF, Ödön	HUN	Men	4x200m freestyle relay	M	Bronze
Berlin	1936	Aquatics	Swimming	LENGYEL, Arpad	HUN	Men	4x200m freestyle relay	M	Bronze
Berlin	1936	Aquatics	Swimming	ARAI, Shigeo	JPN	Men	4x200m freestyle relay	M	Gold
Berlin	1936	Aquatics	Swimming	SUGIURA, Shigeo	JPN	Men	4x200m freestyle relay	M	Gold
Berlin	1936	Aquatics	Swimming	TAGUCHI, Masaharu	JPN	Men	4x200m freestyle relay	M	Gold
Berlin	1936	Aquatics	Swimming	YUSA, Masanori	JPN	Men	4x200m freestyle relay	M	Gold
Berlin	1936	Aquatics	Swimming	FLANAGAN, Ralph Drew	USA	Men	4x200m freestyle relay	M	Silver
Berlin	1936	Aquatics	Swimming	MACIONIS, John Joseph	USA	Men	4x200m freestyle relay	M	Silver
Berlin	1936	Aquatics	Swimming	MEDICA, Jack C.	USA	Men	4x200m freestyle relay	M	Silver
Berlin	1936	Aquatics	Swimming	WOLF, Paul	USA	Men	4x200m freestyle relay	M	Silver
Berlin	1936	Aquatics	Water polo	BLITZ, Gerard	BEL	Men	water polo	M	Bronze
Berlin	1936	Aquatics	Water polo	CASTELEYNS, Albert	BEL	Men	water polo	M	Bronze
Berlin	1936	Aquatics	Water polo	COPPIETERS, Pierre	BEL	Men	water polo	M	Bronze
Berlin	1936	Aquatics	Water polo	DE COMBE, Joseph	BEL	Men	water polo	M	Bronze
Berlin	1936	Aquatics	Water polo	DE PAUW, Henri	BEL	Men	water polo	M	Bronze
Berlin	1936	Aquatics	Water polo	DISY, Henri	BEL	Men	water polo	M	Bronze
Berlin	1936	Aquatics	Water polo	ISSELE, Fernand	BEL	Men	water polo	M	Bronze
Berlin	1936	Aquatics	Water polo	MICHIELS, Edmond	BEL	Men	water polo	M	Bronze
Berlin	1936	Aquatics	Water polo	STOELEN, Henri	BEL	Men	water polo	M	Bronze
Berlin	1936	Aquatics	Water polo	BOZSI, Mihaly	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	BRANDI, Jenö	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	BRODY, György	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	HALASSY, Oliver	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	HAZAI, Kalman	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	HOMONNAI, Lajos	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	KUTASI, György	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	MOLNAR, Istvan	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	NEMETH, János	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	SÁRKÁNY, Miklós	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	TARICS, Sandor	HUN	Men	water polo	M	Gold
Berlin	1936	Aquatics	Water polo	BAIER, Bernhard	GER	Men	water polo	M	Silver
Berlin	1936	Aquatics	Water polo	GUNST, Fritz	GER	Men	water polo	M	Silver
Berlin	1936	Aquatics	Water polo	HAUSER, Josef	GER	Men	water polo	M	Silver
Berlin	1936	Aquatics	Water polo	KIENZLE, Alfred	GER	Men	water polo	M	Silver
Berlin	1936	Aquatics	Water polo	KLINGENBURG, Paul	GER	Men	water polo	M	Silver
Berlin	1936	Aquatics	Water polo	KRUG, Heinrich	GER	Men	water polo	M	Silver
Berlin	1936	Aquatics	Water polo	SCHNEIDER, Hans	GER	Men	water polo	M	Silver
Berlin	1936	Aquatics	Water polo	SCHULZE, Hans	GER	Men	water polo	M	Silver
Berlin	1936	Aquatics	Water polo	SCHÜRGER, Gustav	GER	Men	water polo	M	Silver
Berlin	1936	Aquatics	Water polo	SCHWENN, Helmuth	GER	Men	water polo	M	Silver
Berlin	1936	Aquatics	Water polo	STOLZE, Fritz	GER	Men	water polo	M	Silver
Berlin	1936	Athletics	Athletics	ISO-HOLLO, Volmari	FIN	Men	10000m	M	Bronze
Berlin	1936	Athletics	Athletics	SALMINEN, Ilmari	FIN	Men	10000m	M	Gold
Berlin	1936	Athletics	Athletics	ASKOLA, Arvo	FIN	Men	10000m	M	Silver
Berlin	1936	Athletics	Athletics	OSENDARP, Martinus	NED	Men	100m	M	Bronze
Berlin	1936	Athletics	Athletics	OWENS, Jesse	USA	Men	100m	M	Gold
Berlin	1936	Athletics	Athletics	METCALFE, Ralph	USA	Men	100m	M	Silver
Berlin	1936	Athletics	Athletics	KRAUSS, Käthe	GER	Women	100m	W	Bronze
Berlin	1936	Athletics	Athletics	STEPHENS, Helen Herring	USA	Women	100m	W	Gold
Berlin	1936	Athletics	Athletics	WALASIEWICZ, Stanislawa	POL	Women	100m	W	Silver
Berlin	1936	Athletics	Athletics	POLLARD, Frederick Douglas Jr.	USA	Men	110m hurdles	M	Bronze
Berlin	1936	Athletics	Athletics	TOWNS, Forrest Grady	USA	Men	110m hurdles	M	Gold
Berlin	1936	Athletics	Athletics	FINLAY, Donald	GBR	Men	110m hurdles	M	Silver
Berlin	1936	Athletics	Athletics	BECCALI, Luigi	ITA	Men	1500m	M	Bronze
Berlin	1936	Athletics	Athletics	LOVELOCK, John	NZL	Men	1500m	M	Gold
Berlin	1936	Athletics	Athletics	CUNNINGHAM, Glenn	USA	Men	1500m	M	Silver
Berlin	1936	Athletics	Athletics	OSENDARP, Martinus	NED	Men	200m	M	Bronze
Berlin	1936	Athletics	Athletics	OWENS, Jesse	USA	Men	200m	M	Gold
Berlin	1936	Athletics	Athletics	ROBINSON, Matthew Mackenzie	USA	Men	200m	M	Silver
Berlin	1936	Athletics	Athletics	DOMPERT, Alfred	GER	Men	3000m steeplechase	M	Bronze
Berlin	1936	Athletics	Athletics	ISO-HOLLO, Volmari	FIN	Men	3000m steeplechase	M	Gold
Berlin	1936	Athletics	Athletics	TUOMINEN, Kaarlo Jalmari	FIN	Men	3000m steeplechase	M	Silver
Berlin	1936	Athletics	Athletics	LU VALLE, James Ellis	USA	Men	400m	M	Bronze
Berlin	1936	Athletics	Athletics	WILLIAMS, Archibald Franklin	USA	Men	400m	M	Gold
Berlin	1936	Athletics	Athletics	BROWN, Arthur Godfrey Kilner	GBR	Men	400m	M	Silver
Berlin	1936	Athletics	Athletics	WHITE, Miguel S.	PHI	Men	400m hurdles	M	Bronze
Berlin	1936	Athletics	Athletics	HARDIN, Glenn Foster	USA	Men	400m hurdles	M	Gold
Berlin	1936	Athletics	Athletics	LOARING, John Wilfred	CAN	Men	400m hurdles	M	Silver
Berlin	1936	Athletics	Athletics	BORCHMEYER, Erich	GER	Men	4x100m relay	M	Bronze
Berlin	1936	Athletics	Athletics	GILLMEISTER, Erwin	GER	Men	4x100m relay	M	Bronze
Berlin	1936	Athletics	Athletics	HORNBERGER, Gerd	GER	Men	4x100m relay	M	Bronze
Berlin	1936	Athletics	Athletics	LEICHUM, Wilhelm	GER	Men	4x100m relay	M	Bronze
Berlin	1936	Athletics	Athletics	DRAPER, Foy	USA	Men	4x100m relay	M	Gold
Berlin	1936	Athletics	Athletics	METCALFE, Ralph	USA	Men	4x100m relay	M	Gold
Berlin	1936	Athletics	Athletics	OWENS, Jesse	USA	Men	4x100m relay	M	Gold
Berlin	1936	Athletics	Athletics	WYKOFF, Frank Clifford	USA	Men	4x100m relay	M	Gold
Berlin	1936	Athletics	Athletics	CALDANA, Gianni	ITA	Men	4x100m relay	M	Silver
Berlin	1936	Athletics	Athletics	GONNELLI, Tullio	ITA	Men	4x100m relay	M	Silver
Berlin	1936	Athletics	Athletics	MARIANI, Orazio	ITA	Men	4x100m relay	M	Silver
Berlin	1936	Athletics	Athletics	RAGNI, Elio	ITA	Men	4x100m relay	M	Silver
Berlin	1936	Athletics	Athletics	BROOKSHAW, Dorothy Elizabeth	CAN	Women	4x100m relay	W	Bronze
Berlin	1936	Athletics	Athletics	CAMERON, Hilda May	CAN	Women	4x100m relay	W	Bronze
Berlin	1936	Athletics	Athletics	DOLSON-CAVILL, Mildred Jeanette	CAN	Women	4x100m relay	W	Bronze
Berlin	1936	Athletics	Athletics	MEAGHER, Aileen Aletha	CAN	Women	4x100m relay	W	Bronze
Berlin	1936	Athletics	Athletics	BLAND, Harriett Claiborne	USA	Women	4x100m relay	W	Gold
Berlin	1936	Athletics	Athletics	ROBINSON, Elizabeth	USA	Women	4x100m relay	W	Gold
Berlin	1936	Athletics	Athletics	ROGERS, Annette Joan	USA	Women	4x100m relay	W	Gold
Berlin	1936	Athletics	Athletics	STEPHENS, Helen Herring	USA	Women	4x100m relay	W	Gold
Berlin	1936	Athletics	Athletics	BROWN, Audrey Kathleen	GBR	Women	4x100m relay	W	Silver
Berlin	1936	Athletics	Athletics	BURKE, Barbara Hannah Anita	GBR	Women	4x100m relay	W	Silver
Berlin	1936	Athletics	Athletics	HISCOCK, Eileen May	GBR	Women	4x100m relay	W	Silver
Berlin	1936	Athletics	Athletics	OLNEY, Violet R.	GBR	Women	4x100m relay	W	Silver
Berlin	1936	Athletics	Athletics	HAMANN, Helmut	GER	Men	4x400m relay	M	Bronze
Berlin	1936	Athletics	Athletics	HARBIG, Rudolf	GER	Men	4x400m relay	M	Bronze
Berlin	1936	Athletics	Athletics	VOIGT, Harry C.	GER	Men	4x400m relay	M	Bronze
Berlin	1936	Athletics	Athletics	VON STÜLPNAGEL, Friedrich	GER	Men	4x400m relay	M	Bronze
Berlin	1936	Athletics	Athletics	BROWN, Arthur Godfrey Kilner	GBR	Men	4x400m relay	M	Gold
Berlin	1936	Athletics	Athletics	RAMPLING, Godfrey Lionel	GBR	Men	4x400m relay	M	Gold
Berlin	1936	Athletics	Athletics	ROBERTS, William	GBR	Men	4x400m relay	M	Gold
Berlin	1936	Athletics	Athletics	WOLFF, Frederick Ferdinand	GBR	Men	4x400m relay	M	Gold
Berlin	1936	Athletics	Athletics	CAGLE, Harold D.	USA	Men	4x400m relay	M	Silver
Berlin	1936	Athletics	Athletics	FITCH, Alfred Lord	USA	Men	4x400m relay	M	Silver
Berlin	1936	Athletics	Athletics	O'BRIEN, Edward T.	USA	Men	4x400m relay	M	Silver
Berlin	1936	Athletics	Athletics	YOUNG, Robert Clark	USA	Men	4x400m relay	M	Silver
Berlin	1936	Athletics	Athletics	JONSSON-KÄLARNE, Henry	SWE	Men	5000m	M	Bronze
Berlin	1936	Athletics	Athletics	HÖCKERT, Gunnar	FIN	Men	5000m	M	Gold
Berlin	1936	Athletics	Athletics	LEHTINEN, Lauri Aleksanteri	FIN	Men	5000m	M	Silver
Berlin	1936	Athletics	Athletics	BUBENKO, Adalberts	LAT	Men	50km walk	M	Bronze
Berlin	1936	Athletics	Athletics	WHITLOCK, Hector Harold	GBR	Men	50km walk	M	Gold
Berlin	1936	Athletics	Athletics	SCHWAB, Arthur	SUI	Men	50km walk	M	Silver
Berlin	1936	Athletics	Athletics	EDWARDS, Philip	CAN	Men	800m	M	Bronze
Berlin	1936	Athletics	Athletics	WOODRUFF, John Youie	USA	Men	800m	M	Gold
Berlin	1936	Athletics	Athletics	LANZI, Mario	ITA	Men	800m	M	Silver
Berlin	1936	Athletics	Athletics	TAYLOR-CAMPBELL, Elizabeth	CAN	Women	80m hurdles	W	Bronze
Berlin	1936	Athletics	Athletics	VALLA, Trebisonda	ITA	Women	80m hurdles	W	Gold
Berlin	1936	Athletics	Athletics	STEUER, Anni	GER	Women	80m hurdles	W	Silver
Berlin	1936	Athletics	Athletics	PARKER, John Jack	USA	Men	decathlon	M	Bronze
Berlin	1936	Athletics	Athletics	MORRIS, Glenn Edward	USA	Men	decathlon	M	Gold
Berlin	1936	Athletics	Athletics	CLARK, Robert Hyatt	USA	Men	decathlon	M	Silver
Berlin	1936	Athletics	Athletics	OBERWEGER, Giorgio	ITA	Men	discus throw	M	Bronze
Berlin	1936	Athletics	Athletics	CARPENTER, William Kenneth	USA	Men	discus throw	M	Gold
Berlin	1936	Athletics	Athletics	DUNN, Gordon Glover	USA	Men	discus throw	M	Silver
Berlin	1936	Athletics	Athletics	MOLLENHAUER, Paula	GER	Women	discus throw	W	Bronze
Berlin	1936	Athletics	Athletics	MAUERMAYER, Gisela	GER	Women	discus throw	W	Gold
Berlin	1936	Athletics	Athletics	WAJSOURNA, Jadwiga	POL	Women	discus throw	W	Silver
Berlin	1936	Athletics	Athletics	WARNGARD, Alfred	SWE	Men	hammer throw	M	Bronze
Berlin	1936	Athletics	Athletics	HEIN, Karl	GER	Men	hammer throw	M	Gold
Berlin	1936	Athletics	Athletics	BLASK, Erwin	GER	Men	hammer throw	M	Silver
Berlin	1936	Athletics	Athletics	THURBER, Delos Packard	USA	Men	high jump	M	Bronze
Berlin	1936	Athletics	Athletics	JOHNSON, Cornelius Cooper	USA	Men	high jump	M	Gold
Berlin	1936	Athletics	Athletics	ALBRITTON, David Donald	USA	Men	high jump	M	Silver
Berlin	1936	Athletics	Athletics	KAUN, Elfriede	GER	Women	high jump	W	Bronze
Berlin	1936	Athletics	Athletics	CSAK, Ibolya	HUN	Women	high jump	W	Gold
Berlin	1936	Athletics	Athletics	ODAM-TYLER, Dorothy Beatrice J.	GBR	Women	high jump	W	Silver
Berlin	1936	Athletics	Athletics	TOIVONEN, Kaarlo Kalervo	FIN	Men	javelin throw	M	Bronze
Berlin	1936	Athletics	Athletics	STÖCK, Gerhard (Gerd)	GER	Men	javelin throw	M	Gold
Berlin	1936	Athletics	Athletics	NIKKANEN, Yrjo Jouko	FIN	Men	javelin throw	M	Silver
Berlin	1936	Athletics	Athletics	KWASNIEWSKA-MALESZEWSKA, Marja Jadwiga	POL	Women	javelin throw	W	Bronze
Berlin	1936	Athletics	Athletics	FLEISCHER, Mathilde (Tilly)	GER	Women	javelin throw	W	Gold
Berlin	1936	Athletics	Athletics	KRÜGER, Luise	GER	Women	javelin throw	W	Silver
Berlin	1936	Athletics	Athletics	TAJIMA, Naoto	JPN	Men	long jump	M	Bronze
Berlin	1936	Athletics	Athletics	OWENS, Jesse	USA	Men	long jump	M	Gold
Berlin	1936	Athletics	Athletics	LONG, Carl Ludwig Luz	GER	Men	long jump	M	Silver
Berlin	1936	Athletics	Athletics	NAN, Shoryu	JPN	Men	marathon	M	Bronze
Berlin	1936	Athletics	Athletics	SON, Kitei	JPN	Men	marathon	M	Gold
Berlin	1936	Athletics	Athletics	HARPER, Ernest	GBR	Men	marathon	M	Silver
Berlin	1936	Athletics	Athletics	OE, Sueo	JPN	Men	pole vault	M	Bronze
Berlin	1936	Athletics	Athletics	MEADOWS, Earle Elmer	USA	Men	pole vault	M	Gold
Berlin	1936	Athletics	Athletics	NISHIDA, Shuhei	JPN	Men	pole vault	M	Silver
Berlin	1936	Athletics	Athletics	STÖCK, Gerhard (Gerd)	GER	Men	shot put	M	Bronze
Berlin	1936	Athletics	Athletics	WOELLKE, Hans	GER	Men	shot put	M	Gold
Berlin	1936	Athletics	Athletics	BÄRLUND, Sulo	FIN	Men	shot put	M	Silver
Berlin	1936	Athletics	Athletics	METCALFE, John Patrick	AUS	Men	triple jump	M	Bronze
Berlin	1936	Athletics	Athletics	TAJIMA, Naoto	JPN	Men	triple jump	M	Gold
Berlin	1936	Athletics	Athletics	HARADA, Masao	JPN	Men	triple jump	M	Silver
Berlin	1936	Basketball	Basketball	BORJA MORCA, Carlos	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	BORJA MORCA, Victor Hugo	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	CHOPERENA IRIZARRI, Rodolfo	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	DE LA VEGA LEIJA, Luis Ignacio	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	FERNANDEZ ROBERT, Raul	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	GOMEZ DOMINGUEZ, Andres	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	HERNANDEZ DEL VALLE, Silvio	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	MARTINEZ CORDERO, Francisco	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	OLMOZ MORENO, Jesus	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	PAMPLONA LECUANDA, Jose	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	SKOUSEN SPILSBURY, Greer S.	MEX	Men	basketball	M	Bronze
Berlin	1936	Basketball	Basketball	BALTER, Samuel J. Jr.	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	BISHOP, Ralph English	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	FORTENBERRY, Joseph Cephis	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	GIBBONS, John Haskell	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	JOHNSON, Francis Lee	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	KNOWLES, Carl Stanley	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	LUBIN, Frank John	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	MOLLNER, Arthur Owen	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	PIPER, Donald Arthur	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	RAGLAND, Jack Williamson	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	SCHMIDT, Willard Theodore	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	SHY, Carl L.	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	SWANSON, Duane Alexander	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	WHEATLEY, William John	USA	Men	basketball	M	Gold
Berlin	1936	Basketball	Basketball	AITCHISON, Gordon	CAN	Men	basketball	M	Silver
Berlin	1936	Basketball	Basketball	ALLISON, Jan Alistair	CAN	Men	basketball	M	Silver
Berlin	1936	Basketball	Basketball	CHAPMAN, Arthur St.Clair	CAN	Men	basketball	M	Silver
Berlin	1936	Basketball	Basketball	CHAPMAN, Charles Winston	CAN	Men	basketball	M	Silver
Berlin	1936	Basketball	Basketball	DAWSON, Edward John	CAN	Men	basketball	M	Silver
Berlin	1936	Basketball	Basketball	MERETSKY, Irving	CAN	Men	basketball	M	Silver
Berlin	1936	Basketball	Basketball	PEDEN, James Douglas	CAN	Men	basketball	M	Silver
Berlin	1936	Basketball	Basketball	STEWART, James	CAN	Men	basketball	M	Silver
Berlin	1936	Basketball	Basketball	WISEMAN, Malcolm Edward	CAN	Men	basketball	M	Silver
Berlin	1936	Boxing	Boxing	LAURIA, Louis Daniel	USA	Men	- 50.8kg (flyweight)	M	Bronze
Berlin	1936	Boxing	Boxing	KAISER, Willi	GER	Men	- 50.8kg (flyweight)	M	Gold
Berlin	1936	Boxing	Boxing	MATTA, Gavino	ITA	Men	- 50.8kg (flyweight)	M	Silver
Berlin	1936	Boxing	Boxing	NILSEN, Erling	NOR	Men	+ 79.38kg (heavyweight)	M	Bronze
Berlin	1936	Boxing	Boxing	RUNGE, Herbert	GER	Men	+ 79.38kg (heavyweight)	M	Gold
Berlin	1936	Boxing	Boxing	LOVELL, Jose Guillermo	ARG	Men	+ 79.38kg (heavyweight)	M	Silver
Berlin	1936	Boxing	Boxing	ORTIZ, Fidel	MEX	Men	50.8 - 54kg (bantamweight)	M	Bronze
Berlin	1936	Boxing	Boxing	SERGO, Ulderico	ITA	Men	50.8 - 54kg (bantamweight)	M	Gold
Berlin	1936	Boxing	Boxing	WILSON, Jack	USA	Men	50.8 - 54kg (bantamweight)	M	Silver
Berlin	1936	Boxing	Boxing	MINER, Josef	GER	Men	54 - 57.15kg (featherweight)	M	Bronze
Berlin	1936	Boxing	Boxing	CASANOVAS, Oscar	ARG	Men	54 - 57.15kg (featherweight)	M	Gold
Berlin	1936	Boxing	Boxing	CATTERALL, Charles	RSA	Men	54 - 57.15kg (featherweight)	M	Silver
Berlin	1936	Boxing	Boxing	AGREN, Erik	SWE	Men	57.15 - 61.24kg (lightweight)	M	Bronze
Berlin	1936	Boxing	Boxing	HARANGI, Imre	HUN	Men	57.15 - 61.24kg (lightweight)	M	Gold
Berlin	1936	Boxing	Boxing	STEPULOV, Nikolai	EST	Men	57.15 - 61.24kg (lightweight)	M	Silver
Berlin	1936	Boxing	Boxing	PETERSEN, Gerhard Sigvald	DEN	Men	61.24 - 66.68kg (welterweight)	M	Bronze
Berlin	1936	Boxing	Boxing	SUVIO, Sten	FIN	Men	61.24 - 66.68kg (welterweight)	M	Gold
